48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 74 70 75 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 74 70 75 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 74 70 75 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 74 70 75 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 74 70 75 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 14 51 50 90 60 63 15 13 39 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 59 61 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 68 92 10 58 53 5 57 86 75 70 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
48 24 25 20 19 89 26 88 17 55 52 76 6 32 12 33 30 54 78 79 28 31 61 59 71 72 73 69 70 92 10 58 53 5 57 86 75 68 74 34 7 41 38 35 16 18 66 42 22 21 83 9 8 82 29 37 39 51 50 90 60 63 15 13 14 27 47 23 11 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 67 80 49 56 77 
